???,??,???
result_data,2166,result-data-free-725035
result_data,2167,result-data-normalWord-914558
result_data,2168,result-data-special-3392338
result_data,2169,result-data-1206080
result_data,2170,result-data-upWord-1845057
result_data,2171,result-data-normalWord-834928
result_data,2172,result-data-normalWord-937444
result_data,2173,result-data-normalWord-2623413
result_data,2174,result-data-normalWord-3024418
result_data,2175,result-data-downWord-273218
result_data,2176,result-data-downWord-261223
result_data,2177,result-data-free-653443
result_data,2178,result-data-special-834928
result_data,2179,result-data-normalWord-2986259
result_data,2180,result-data-upWord-2637056
result_data,2181,result-data-downWord-877423
result_data,2182,result-data-downWord-3273691
result_data,2183,result-data-normalWord-2177658
result_data,2184,result-data-downWord-2623413
result_data,2185,result-data-2146369
result_data,2186,result-data-normalWord-261223
result_data,2187,result-data-upWord-2146369
result_data,2188,result-data-511037
result_data,2189,result-data-downWord-3110275
result_data,2190,result-data-downWord-230996
result_data,2191,result-data-upWord-1538388
result_data,2193,result-data-normalWord-1845057
result_data,2194,result-data-free-3273691
result_data,2195,result-data-normalWord-767290
result_data,2196,result-data-special-914558
result_data,2197,result-data-upWord-3556707
result_data,2198,result-data-upWord-273218
result_data,2199,result-data-normalWord-2298362
result_data,2200,result-data-normalWord-3627437
result_data,2201,result-data-downWord-256924
result_data,2202,result-data-normalWord-3024418
result_data,2203,result-data-2487758
result_data,2204,result-data-special-672752
result_data,2205,result-data-free-146131
result_data,2206,result-data-downWord-1351071
result_data,2207,result-data-downWord-173748
result_data,2208,result-data-upWord-2986259
result_data,2209,result-data-special-226061
result_data,2210,result-data-normalWord-971735
result_data,2211,result-data-downWord-834928
result_data,2212,result-data-downWord-3789120
result_data,2213,result-data-normalWord-1113936
result_data,2214,result-data-upWord-2333331
result_data,2215,result-data-961547
result_data,2216,result-data-normalWord-725035
result_data,2217,result-data-special-725035
result_data,2218,result-data-special-3789120
result_data,2219,result-data-upWord-556533
result_data,2220,result-data-upWord-2298362
result_data,2221,result-data-free-653443
result_data,2222,result-data-free-2377552
result_data,2223,result-data-971735
result_data,2224,result-data-downWord-914558
result_data,2225,result-data-normalWord-273218
result_data,2226,result-data-normalWord-256924
result_data,2227,result-data-upWord-3627437
result_data,2228,result-data-special-2746869
result_data,2229,result-data-free-2119153
result_data,2230,result-data-free-3627437
result_data,2231,result-data-downWord-937444
result_data,2232,result-data-normalWord-653443
result_data,2233,result-data-upWord-3556707
result_data,2234,result-data-special-3338224
result_data,2235,result-data-2075639
result_data,2236,result-data-free-1845057
result_data,2237,result-data-upWord-511037
result_data,2238,result-data-free-2298362
result_data,2239,result-data-special-2298362
result_data,2240,result-data-upWord-2298362
result_data,2241,result-data-2333331
result_data,2242,result-data-free-2146369
result_data,2243,result-data-downWord-2403045
result_data,2244,result-data-free-230996
result_data,2245,result-data-downWord-2333331
result_data,2246,result-data-upWord-2333331
result_data,2247,result-data-downWord-2146369
result_data,2248,result-data-free-256924
result_data,2249,result-data-special-1113936
result_data,2250,result-data-2678297
result_data,2251,result-data-free-264145
result_data,2252,result-data-2637056
result_data,2253,result-data-upWord-1206080
result_data,2254,result-data-upWord-2162294
result_data,2255,result-data-upWord-2492155
result_data,2256,result-data-upWord-3324843
result_data,2257,result-data-special-1845057
result_data,2258,result-data-special-3960820
result_data,2259,result-data-normalWord-937444
result_data,2260,result-data-normalWord-2071296
result_data,2261,result-data-261223
result_data,2262,result-data-downWord-1259265
result_data,2263,result-data-downWord-3627437
result_data,2264,result-data-1259265
result_data,2268,result-data-2623413
result_data,2269,result-data-normalWord-3556707
result_data,2270,result-data-normalWord-3777606
result_data,2271,result-data-special-3338224
result_data,2272,result-data-normalWord-3110275
result_data,2273,result-data-normalWord-273218
result_data,2274,result-data-upWord-971735
result_data,2275,result-data-normalWord-1845057
result_data,2276,result-data-special-552679
result_data,2277,result-data-upWord-1206080
result_data,2278,result-data-special-3024418
result_data,2279,result-data-upWord-672752
result_data,2280,result-data-free-2623413
result_data,2281,result-data-normalWord-914558
result_data,2282,result-data-273218
result_data,2283,result-data-upWord-2623413
result_data,2284,result-data-special-256924
result_data,2285,result-data-upWord-3338224
result_data,2286,result-data-downWord-226061
result_data,2287,result-data-free-2416631
result_data,2288,result-data-normalWord-3960187
result_data,2289,result-data-downWord-1113936
result_data,2290,result-data-free-2403045
result_data,2291,result-data-upWord-256924
result_data,2292,result-data-upWord-2177658
result_data,2293,result-data-free-3627437
result_data,2294,result-data-upWord-877423
result_data,2295,result-data-normalWord-834928
result_data,2296,result-data-upWord-2146369
result_data,2297,result-data-downWord-834928
result_data,2298,result-data-normalWord-2986259
result_data,2299,result-data-downWord-2377552
result_data,2300,result-data-free-230996
result_data,2301,result-data-free-2119153
result_data,2302,result-data-2678297
result_data,2303,result-data-downWord-1168112
result_data,2304,result-data-special-2177658
result_data,2305,result-data-free-3392338
result_data,2306,result-data-special-1168112
result_data,2307,result-data-upWord-226061
result_data,2308,result-data-3338224
result_data,2309,result-data-upWord-672752
result_data,2310,result-data-downWord-3324843
result_data,2311,result-data-1206080
result_data,2312,result-data-upWord-971735
result_data,2313,result-data-special-3960187
result_data,2314,result-data-downWord-3338224
result_data,2315,result-data-special-3960820
result_data,2316,result-data-upWord-937444
result_data,2317,result-data-free-834928
result_data,2318,result-data-normalWord-2403045
result_data,2319,result-data-downWord-1259265
result_data,2320,result-data-downWord-2678297
result_data,2321,result-data-special-3273691
result_data,2322,result-data-2075639
result_data,2323,result-data-normalWord-725035
result_data,2324,result-data-free-961547
result_data,2325,result-data-special-2119153
result_data,2326,result-data-upWord-914558
result_data,2327,result-data-special-3789120
result_data,2328,result-data-free-1845057
result_data,2329,result-data-upWord-3749927
result_data,2330,result-data-914558
result_data,2331,result-data-downWord-1538388
result_data,2332,result-data-special-653443
result_data,2333,result-data-free-2637056
result_data,2334,result-data-free-2075639
result_data,2335,result-data-downWord-552679
result_data,2336,result-data-1351071
result_data,2337,result-data-downWord-1113261
result_data,2338,result-data-2403045
result_data,2339,result-data-upWord-3960820
result_data,2341,result-data-normalWord-2162294
result_data,2342,result-data-normalWord-2071296
result_data,2343,result-data-special-226061
result_data,2344,result-data-special-173748
result_data,2345,result-data-normalWord-3110275
result_data,2346,result-data-free-556533
result_data,2347,result-data-normalWord-1113261
result_data,2348,result-data-upWord-2333331
result_data,2349,result-data-free-230996
result_data,2350,result-data-free-3749927
result_data,2351,result-data-free-3324843
result_data,2352,result-data-upWord-3324843
result_data,2353,result-data-normalWord-767290
result_data,2354,result-data-special-914558
result_data,2355,result-data-downWord-1113261
result_data,2356,result-data-special-552679
result_data,2357,result-data-upWord-273218
result_data,2358,result-data-downWord-914558
result_data,2359,result-data-downWord-1113936
result_data,2360,result-data-downWord-2492155
result_data,2361,result-data-normalWord-725035
result_data,2362,result-data-downWord-834928
result_data,2363,result-data-free-2416631
result_data,2364,result-data-downWord-877423
result_data,2365,result-data-free-767290
result_data,2366,result-data-normalWord-2403045
result_data,2367,result-data-special-653443
result_data,2368,result-data-upWord-1206080
result_data,2369,result-data-upWord-2377552
result_data,2370,result-data-1259265
result_data,2371,result-data-normalWord-2333331
result_data,2372,result-data-normalWord-2377552
result_data,2373,result-data-special-1538388
result_data,2374,result-data-downWord-2623413
result_data,2375,result-data-upWord-261223
result_data,2376,result-data-downWord-3777606
result_data,2377,result-data-downWord-2377552
result_data,2378,result-data-3556707
result_data,2379,result-data-upWord-1168112
result_data,2380,result-data-downWord-261223
result_data,2381,result-data-special-3627437
result_data,2382,result-data-upWord-653443
result_data,2383,result-data-free-1351071
result_data,2384,result-data-free-2119153
result_data,2385,result-data-downWord-1168112
result_data,2386,result-data-special-2075639
result_data,2387,result-data-normalWord-2487758
result_data,2388,result-data-special-264145
result_data,2389,result-data-2333331
result_data,2390,result-data-upWord-1538388
result_data,2391,result-data-special-511037
result_data,2392,result-data-downWord-2177658
result_data,2393,result-data-free-3024418
result_data,2394,result-data-767290
result_data,2395,result-data-special-3324843
result_data,2396,result-data-normalWord-3024418
result_data,2397,result-data-special-2162294
result_data,2398,result-data-3627437
result_data,2399,result-data-free-1845057
result_data,2400,result-data-2298362
result_data,2401,result-data-1206080
result_data,2402,result-data-upWord-3338224
result_data,2403,result-data-free-937444
result_data,2404,result-data-special-2377552
result_data,2405,result-data-upWord-767290
result_data,2406,result-data-normalWord-2623413
result_data,2407,result-data-free-2403045
result_data,2408,result-data-725035
result_data,2409,result-data-free-173748
result_data,2410,result-data-downWord-2333331
result_data,2411,result-data-special-1259265
result_data,2412,result-data-upWord-173748
result_data,2414,result-data-normalWord-511037
result_data,2415,result-data-upWord-264145
result_data,2416,result-data-upWord-2623413
result_data,2417,result-data-normalWord-230996
result_data,2418,result-data-normalWord-261223
result_data,2419,result-data-normalWord-1113936
result_data,2420,result-data-special-2377552
result_data,2421,result-data-upWord-173748
result_data,2422,result-data-upWord-226061
result_data,2423,result-data-normalWord-2487758
result_data,2424,result-data-upWord-230996
result_data,2425,result-data-downWord-3110275
result_data,2426,result-data-downWord-2492155
result_data,2427,result-data-free-264145
result_data,2428,result-data-special-3749927
result_data,2429,result-data-normalWord-2986259
result_data,2430,result-data-free-3777606
result_data,2431,result-data-special-2333331
result_data,2432,result-data-upWord-273218
result_data,2433,result-data-upWord-2162294
result_data,2434,result-data-upWord-552679
result_data,2435,result-data-3777606
result_data,2436,result-data-special-264145
result_data,2437,result-data-special-2119153
result_data,2438,result-data-upWord-2071296
result_data,2439,result-data-961547
result_data,2440,result-data-downWord-264145
result_data,2441,result-data-511037
result_data,2442,result-data-free-672752
result_data,2443,result-data-normalWord-937444
result_data,2444,result-data-downWord-3392338
result_data,2445,result-data-special-556533
result_data,2446,result-data-special-1845057
result_data,2447,result-data-downWord-173748
result_data,2448,result-data-normalWord-767290
result_data,2449,result-data-free-834928
result_data,2450,result-data-normalWord-2623413
result_data,2451,result-data-special-971735
result_data,2452,result-data-2119153
result_data,2453,result-data-2071296
result_data,2454,result-data-upWord-1168112
result_data,2455,result-data-upWord-2416631
result_data,2456,result-data-downWord-937444
result_data,2457,result-data-normalWord-3789120
result_data,2458,result-data-normalWord-552679
result_data,2459,result-data-downWord-1351071
result_data,2460,result-data-free-2403045
result_data,2461,result-data-downWord-1206080
result_data,2462,result-data-free-3627437
result_data,2463,result-data-downWord-3392338
result_data,2464,result-data-free-2298362
result_data,2465,result-data-556533
result_data,2466,result-data-special-2637056
result_data,2467,result-data-free-961547
result_data,2468,result-data-free-2678297
result_data,2469,result-data-downWord-2637056
result_data,2470,result-data-3556707
result_data,2471,result-data-free-1259265
result_data,2472,result-data-special-3024418
result_data,2473,result-data-261223
result_data,2474,result-data-free-273218
result_data,2475,result-data-special-914558
result_data,2476,result-data-special-3110275
result_data,2477,result-data-downWord-2333331
result_data,2478,result-data-upWord-725035
result_data,2479,result-data-downWord-230996
result_data,2480,result-data-downWord-3960187
result_data,2481,result-data-special-2416631
result_data,2482,result-data-free-2333331
result_data,2483,result-data-173748
result_data,2484,result-data-3960820
result_data,2485,result-data-downWord-2623413
result_data,2487,result-data-free-2746869
result_data,2488,result-data-special-2298362
result_data,2489,result-data-normalWord-914558
result_data,2490,result-data-special-3110275
result_data,2491,result-data-normalWord-146131
result_data,2492,result-data-special-2746869
result_data,2493,result-data-special-3749927
result_data,2494,result-data-downWord-725035
result_data,2495,result-data-upWord-230996
result_data,2496,result-data-upWord-2333331
result_data,2497,result-data-normalWord-767290
result_data,2498,result-data-downWord-2487758
result_data,2499,result-data-free-511037
result_data,2500,result-data-upWord-1351071
result_data,2501,result-data-normalWord-834928
result_data,2502,result-data-normalWord-3392338
result_data,2503,result-data-upWord-1113261
result_data,2504,result-data-free-552679
result_data,2505,result-data-special-146131
result_data,2506,result-data-free-2162294
result_data,2507,result-data-special-2177658
result_data,2508,result-data-downWord-264145
result_data,2509,result-data-normalWord-2298362
result_data,2510,result-data-upWord-3392338
result_data,2511,result-data-226061
result_data,2512,result-data-normalWord-2177658
result_data,2513,result-data-special-914558
result_data,2514,result-data-normalWord-725035
result_data,2515,result-data-free-3789120
result_data,2516,result-data-3556707
result_data,2517,result-data-normalWord-672752
result_data,2518,result-data-normalWord-937444
result_data,2519,result-data-normalWord-261223
result_data,2520,result-data-special-2416631
result_data,2521,result-data-2623413
result_data,2522,result-data-free-2177658
result_data,2523,result-data-downWord-971735
result_data,2524,result-data-3110275
result_data,2525,result-data-downWord-2119153
result_data,2526,result-data-downWord-877423
result_data,2527,result-data-upWord-767290
result_data,2528,result-data-normalWord-1113261
result_data,2529,result-data-normalWord-1168112
result_data,2530,result-data-free-3627437
result_data,2531,result-data-free-230996
result_data,2532,result-data-2119153
result_data,2533,result-data-free-2416631
result_data,2534,result-data-downWord-2377552
result_data,2535,result-data-downWord-2298362
result_data,2536,result-data-downWord-834928
result_data,2537,result-data-free-725035
result_data,2538,result-data-downWord-2333331
result_data,2539,result-data-free-2075639
result_data,2540,result-data-downWord-2746869
result_data,2541,result-data-special-3324843
result_data,2542,result-data-downWord-1206080
result_data,2543,result-data-upWord-1845057
result_data,2544,result-data-961547
result_data,2545,result-data-upWord-552679
result_data,2546,result-data-upWord-3392338
result_data,2547,result-data-2377552
result_data,2548,result-data-upWord-961547
result_data,2549,result-data-special-2492155
result_data,2550,result-data-downWord-1259265
result_data,2551,result-data-2146369
result_data,2552,result-data-upWord-937444
result_data,2553,result-data-special-1259265
result_data,2554,result-data-511037
result_data,2555,result-data-special-3024418
result_data,2556,result-data-upWord-3960820
result_data,2557,result-data-upWord-273218
result_data,2558,result-data-free-3392338
result_data,2560,result-data-free-3749927
result_data,2561,result-data-normalWord-3749927
result_data,2562,result-data-free-173748
result_data,2563,result-data-normalWord-672752
result_data,2564,result-data-special-511037
result_data,2565,result-data-normalWord-3338224
result_data,2566,result-data-free-3273691
result_data,2567,result-data-normalWord-2637056
result_data,2568,result-data-normalWord-3556707
result_data,2569,result-data-downWord-653443
result_data,2570,result-data-downWord-2416631
result_data,2571,result-data-normalWord-1845057
result_data,2572,result-data-free-725035
result_data,2573,result-data-normalWord-2678297
result_data,2574,result-data-downWord-2075639
result_data,2575,result-data-downWord-2487758
result_data,2576,result-data-upWord-173748
result_data,2577,result-data-upWord-2637056
result_data,2578,result-data-special-672752
result_data,2579,result-data-upWord-3338224
result_data,2580,result-data-special-2986259
result_data,2581,result-data-normalWord-3789120
result_data,2582,result-data-special-961547
result_data,2583,result-data-upWord-961547
result_data,2584,result-data-free-273218
result_data,2585,result-data-free-511037
result_data,2586,result-data-special-3338224
result_data,2587,result-data-upWord-146131
result_data,2588,result-data-261223
result_data,2589,result-data-downWord-511037
result_data,2590,result-data-downWord-1113936
result_data,2591,result-data-normalWord-1113261
result_data,2592,result-data-downWord-261223
result_data,2593,result-data-downWord-1538388
result_data,2594,result-data-free-1168112
result_data,2595,result-data-upWord-834928
result_data,2596,result-data-upWord-877423
result_data,2597,result-data-normalWord-767290
result_data,2598,result-data-downWord-226061
result_data,2599,result-data-upWord-2071296
result_data,2600,result-data-upWord-2071296
result_data,2601,result-data-special-2377552
result_data,2602,result-data-256924
result_data,2603,result-data-upWord-2075639
result_data,2604,result-data-3024418
result_data,2605,result-data-upWord-767290
result_data,2606,result-data-free-2071296
result_data,2607,result-data-3392338
result_data,2608,result-data-free-2637056
result_data,2609,result-data-special-264145
result_data,2610,result-data-226061
result_data,2611,result-data-upWord-230996
result_data,2612,result-data-upWord-2492155
result_data,2613,result-data-special-3777606
result_data,2614,result-data-special-1113936
result_data,2615,result-data-upWord-2146369
result_data,2616,result-data-downWord-2298362
result_data,2617,result-data-upWord-1259265
result_data,2618,result-data-downWord-3627437
result_data,2619,result-data-normalWord-2162294
result_data,2620,result-data-downWord-2119153
result_data,2621,result-data-special-3960820
result_data,2622,result-data-downWord-3338224
result_data,2623,result-data-2623413
result_data,2624,result-data-free-1206080
result_data,2625,result-data-normalWord-3273691
result_data,2626,result-data-special-1113261
result_data,2627,result-data-normalWord-552679
result_data,2628,result-data-free-2746869
result_data,2629,result-data-free-146131
result_data,2630,result-data-2403045
result_data,2631,result-data-special-3556707
result_data,2633,result-data-special-3338224
result_data,2634,result-data-3338224
result_data,2635,result-data-special-1168112
result_data,2636,result-data-upWord-2678297
result_data,2637,result-data-173748
result_data,2638,result-data-normalWord-552679
result_data,2639,result-data-free-1168112
result_data,2640,result-data-downWord-725035
result_data,2641,result-data-3110275
result_data,2642,result-data-upWord-146131
result_data,2643,result-data-downWord-2071296
result_data,2644,result-data-normalWord-2333331
result_data,2645,result-data-normalWord-1259265
result_data,2646,result-data-1845057
result_data,2647,result-data-3789120
result_data,2648,result-data-downWord-877423
result_data,2649,result-data-free-2119153
result_data,2650,result-data-upWord-3392338
result_data,2651,result-data-normalWord-3338224
result_data,2652,result-data-2637056
result_data,2653,result-data-downWord-226061
result_data,2654,result-data-downWord-1351071
result_data,2655,result-data-downWord-2377552
result_data,2656,result-data-free-2162294
result_data,2657,result-data-2678297
result_data,2658,result-data-special-2416631
result_data,2659,result-data-upWord-2075639
result_data,2660,result-data-free-2492155
result_data,2661,result-data-free-230996
result_data,2662,result-data-normalWord-834928
result_data,2663,result-data-normalWord-2298362
result_data,2664,result-data-free-767290
result_data,2665,result-data-special-3960820
result_data,2666,result-data-upWord-3960187
result_data,2667,result-data-downWord-3110275
result_data,2668,result-data-downWord-2075639
result_data,2669,result-data-2071296
result_data,2670,result-data-special-3749927
result_data,2671,result-data-146131
result_data,2672,result-data-834928
result_data,2673,result-data-upWord-914558
result_data,2674,result-data-normalWord-511037
result_data,2675,result-data-upWord-672752
result_data,2676,result-data-special-1113261
result_data,2677,result-data-free-914558
result_data,2678,result-data-free-1351071
result_data,2679,result-data-special-3324843
result_data,2680,result-data-downWord-3556707
result_data,2681,result-data-normalWord-2162294
result_data,2682,result-data-special-1113936
result_data,2683,result-data-normalWord-146131
result_data,2684,result-data-upWord-2403045
result_data,2685,result-data-free-511037
result_data,2686,result-data-upWord-2162294
result_data,2687,result-data-downWord-3960187
result_data,2688,result-data-special-672752
result_data,2689,result-data-1113261
result_data,2690,result-data-free-2403045
result_data,2691,result-data-upWord-173748
result_data,2692,result-data-downWord-834928
result_data,2693,result-data-free-937444
result_data,2694,result-data-normalWord-2377552
result_data,2695,result-data-normalWord-3777606
result_data,2696,result-data-special-556533
result_data,2697,result-data-upWord-961547
result_data,2698,result-data-upWord-1168112
result_data,2699,result-data-special-2623413
result_data,2700,result-data-normalWord-2678297
result_data,2701,result-data-downWord-3324843
result_data,2702,result-data-free-971735
result_data,2703,result-data-special-3777606
result_data,2704,result-data-3960187
result_data,2706,result-data-special-2298362
result_data,2707,result-data-normalWord-2746869
result_data,2708,result-data-special-3556707
result_data,2709,result-data-normalWord-834928
result_data,2710,result-data-free-2492155
result_data,2711,result-data-free-971735
result_data,2712,result-data-free-961547
result_data,2713,result-data-upWord-653443
result_data,2714,result-data-normalWord-2146369
result_data,2715,result-data-672752
result_data,2716,result-data-special-725035
result_data,2717,result-data-upWord-3627437
result_data,2718,result-data-230996
result_data,2719,result-data-free-653443
result_data,2720,result-data-normalWord-1538388
result_data,2721,result-data-upWord-2071296
result_data,2722,result-data-free-2177658
result_data,2723,result-data-upWord-1351071
result_data,2724,result-data-downWord-173748
result_data,2725,result-data-free-3024418
result_data,2726,result-data-upWord-937444
result_data,2727,result-data-normalWord-3960187
result_data,2728,result-data-special-2071296
result_data,2729,result-data-special-3789120
result_data,2730,result-data-downWord-834928
result_data,2731,result-data-upWord-226061
result_data,2732,result-data-normalWord-2416631
result_data,2733,result-data-1113261
result_data,2734,result-data-upWord-937444
result_data,2735,result-data-normalWord-3749927
result_data,2736,result-data-special-2333331
result_data,2737,result-data-normalWord-511037
result_data,2738,result-data-downWord-3110275
result_data,2739,result-data-free-230996
result_data,2740,result-data-upWord-1538388
result_data,2741,result-data-special-2416631
result_data,2742,result-data-downWord-226061
result_data,2743,result-data-special-2162294
result_data,2744,result-data-3273691
result_data,2745,result-data-free-767290
result_data,2746,result-data-upWord-146131
result_data,2747,result-data-downWord-3024418
result_data,2748,result-data-normalWord-556533
result_data,2749,result-data-special-3338224
result_data,2750,result-data-downWord-3789120
result_data,2751,result-data-552679
result_data,2752,result-data-downWord-914558
result_data,2753,result-data-3627437
result_data,2754,result-data-normalWord-1206080
result_data,2755,result-data-special-937444
result_data,2756,result-data-downWord-2298362
result_data,2757,result-data-upWord-767290
result_data,2758,result-data-upWord-511037
result_data,2759,result-data-upWord-2492155
result_data,2760,result-data-upWord-2119153
result_data,2761,result-data-downWord-914558
result_data,2762,result-data-downWord-3627437
result_data,2763,result-data-downWord-273218
result_data,2764,result-data-normalWord-173748
result_data,2765,result-data-upWord-971735
result_data,2766,result-data-downWord-3777606
result_data,2767,result-data-special-3777606
result_data,2768,result-data-downWord-725035
result_data,2769,result-data-961547
result_data,2770,result-data-2746869
result_data,2771,result-data-free-552679
result_data,2772,result-data-free-2119153
result_data,2773,result-data-normalWord-2071296
result_data,2774,result-data-special-3392338
result_data,2775,result-data-free-3392338
result_data,2776,result-data-725035
result_data,2777,result-data-free-2333331
result_data,2779,result-data-free-834928
result_data,2780,result-data-normalWord-672752
result_data,2781,result-data-special-2162294
result_data,2782,result-data-free-1351071
result_data,2783,result-data-special-230996
result_data,2784,result-data-normalWord-256924
result_data,2785,result-data-normalWord-226061
result_data,2786,result-data-free-3556707
result_data,2787,result-data-special-261223
result_data,2788,result-data-3338224
result_data,2789,result-data-special-834928
result_data,2790,result-data-special-937444
result_data,2791,result-data-upWord-2487758
result_data,2792,result-data-upWord-937444
result_data,2793,result-data-downWord-3024418
result_data,2794,result-data-free-1113261
result_data,2795,result-data-normalWord-767290
result_data,2796,result-data-special-2377552
result_data,2797,result-data-free-552679
result_data,2798,result-data-normalWord-725035
result_data,2799,result-data-upWord-226061
result_data,2800,result-data-upWord-3392338
result_data,2801,result-data-upWord-2298362
result_data,2802,result-data-upWord-556533
result_data,2803,result-data-upWord-2162294
result_data,2804,result-data-downWord-672752
result_data,2805,result-data-free-511037
result_data,2806,result-data-downWord-3392338
result_data,2807,result-data-free-2623413
result_data,2808,result-data-normalWord-273218
result_data,2809,result-data-special-1259265
result_data,2810,result-data-downWord-261223
result_data,2811,result-data-downWord-3777606
result_data,2812,result-data-upWord-1113936
result_data,2813,result-data-2678297
result_data,2814,result-data-downWord-2177658
result_data,2815,result-data-normalWord-2637056
result_data,2816,result-data-normalWord-2298362
result_data,2817,result-data-downWord-961547
result_data,2818,result-data-special-877423
result_data,2819,result-data-914558
result_data,2820,result-data-downWord-2177658
result_data,2821,result-data-upWord-3749927
result_data,2822,result-data-downWord-877423
result_data,2823,result-data-downWord-725035
result_data,2824,result-data-special-273218
result_data,2825,result-data-upWord-877423
result_data,2826,result-data-upWord-1845057
result_data,2827,result-data-normalWord-3324843
result_data,2828,result-data-upWord-3273691
result_data,2829,result-data-special-552679
result_data,2830,result-data-downWord-2492155
result_data,2831,result-data-free-971735
result_data,2832,result-data-normalWord-2403045
result_data,2833,result-data-downWord-3627437
result_data,2834,result-data-normalWord-914558
result_data,2835,result-data-767290
result_data,2836,result-data-free-2377552
result_data,2837,result-data-511037
result_data,2838,result-data-937444
result_data,2839,result-data-special-971735
result_data,2840,result-data-146131
result_data,2841,result-data-special-3960820
result_data,2842,result-data-special-3627437
result_data,2843,result-data-free-2119153
result_data,2844,result-data-downWord-2146369
result_data,2845,result-data-3324843
result_data,2846,result-data-free-1845057
result_data,2847,result-data-2403045
result_data,2848,result-data-free-725035
result_data,2849,result-data-normalWord-3024418
result_data,2850,result-data-normalWord-2623413
result_data,2852,result-data-2678297
result_data,2853,result-data-normalWord-230996
result_data,2854,result-data-normalWord-173748
result_data,2855,result-data-special-2377552
result_data,2856,result-data-downWord-2487758
result_data,2857,result-data-3392338
result_data,2858,result-data-free-1351071
result_data,2859,result-data-free-2377552
result_data,2860,result-data-1845057
result_data,2861,result-data-special-1113936
result_data,2862,result-data-upWord-261223
result_data,2863,result-data-special-767290
result_data,2864,result-data-special-3749927
result_data,2865,result-data-special-230996
result_data,2866,result-data-normalWord-1845057
result_data,2867,result-data-free-2678297
result_data,2868,result-data-upWord-173748
result_data,2869,result-data-2403045
result_data,2870,result-data-normalWord-653443
result_data,2871,result-data-free-653443
result_data,2872,result-data-free-2177658
result_data,2873,result-data-normalWord-511037
result_data,2874,result-data-upWord-3777606
result_data,2875,result-data-normalWord-2146369
result_data,2876,result-data-552679
result_data,2877,result-data-free-273218
result_data,2878,result-data-normalWord-3960820
result_data,2879,result-data-upWord-2637056
result_data,2880,result-data-special-1538388
result_data,2881,result-data-3556707
result_data,2882,result-data-normalWord-1351071
result_data,2883,result-data-upWord-2119153
result_data,2884,result-data-3777606
result_data,2885,result-data-upWord-1113936
result_data,2886,result-data-264145
result_data,2887,result-data-3273691
result_data,2888,result-data-downWord-725035
result_data,2889,result-data-normalWord-2746869
result_data,2890,result-data-downWord-511037
result_data,2891,result-data-special-834928
result_data,2892,result-data-free-2146369
result_data,2893,result-data-special-2403045
result_data,2894,result-data-normalWord-1168112
result_data,2895,result-data-free-2746869
result_data,2896,result-data-upWord-961547
result_data,2897,result-data-upWord-1113261
result_data,2898,result-data-767290
result_data,2899,result-data-free-1206080
result_data,2900,result-data-special-1845057
result_data,2901,result-data-special-672752
result_data,2902,result-data-upWord-2986259
result_data,2903,result-data-free-937444
result_data,2904,result-data-special-3556707
result_data,2905,result-data-261223
result_data,2906,result-data-downWord-3324843
result_data,2907,result-data-upWord-2146369
result_data,2908,result-data-downWord-146131
result_data,2909,result-data-normalWord-2071296
result_data,2910,result-data-downWord-226061
result_data,2911,result-data-downWord-961547
result_data,2912,result-data-downWord-2333331
result_data,2913,result-data-normalWord-2492155
result_data,2914,result-data-downWord-2162294
result_data,2915,result-data-downWord-3273691
result_data,2916,result-data-special-2986259
result_data,2917,result-data-upWord-1168112
result_data,2918,result-data-downWord-1168112
result_data,2919,result-data-free-264145
result_data,2920,result-data-downWord-3960187
result_data,2921,result-data-special-3273691
result_data,2922,result-data-free-2333331
result_data,2923,result-data-downWord-2377552
result_data,2925,result-data-free-1538388
result_data,2926,result-data-upWord-2333331
result_data,2927,result-data-normalWord-2678297
result_data,2928,result-data-upWord-2678297
result_data,2929,result-data-173748
result_data,2930,result-data-normalWord-3024418
result_data,2931,result-data-256924
result_data,2932,result-data-normalWord-2746869
result_data,2933,result-data-special-511037
result_data,2934,result-data-upWord-834928
result_data,2935,result-data-free-2986259
result_data,2936,result-data-normalWord-226061
result_data,2937,result-data-downWord-767290
result_data,2938,result-data-552679
result_data,2939,result-data-2416631
result_data,2940,result-data-free-173748
result_data,2941,result-data-normalWord-767290
result_data,2942,result-data-normalWord-2075639
result_data,2943,result-data-free-3024418
result_data,2944,result-data-downWord-2177658
result_data,2945,result-data-upWord-2986259
result_data,2946,result-data-free-2487758
result_data,2947,result-data-upWord-1113261
result_data,2948,result-data-special-2678297
result_data,2949,result-data-upWord-261223
result_data,2950,result-data-downWord-173748
result_data,2951,result-data-downWord-2403045
result_data,2952,result-data-downWord-146131
result_data,2953,result-data-free-3338224
result_data,2954,result-data-special-2416631
result_data,2955,result-data-free-834928
result_data,2956,result-data-3392338
result_data,2957,result-data-special-2623413
result_data,2958,result-data-normalWord-3392338
result_data,2959,result-data-normalWord-3960187
result_data,2960,result-data-free-2071296
result_data,2961,result-data-normalWord-1259265
result_data,2962,result-data-146131
result_data,2963,result-data-special-3324843
result_data,2964,result-data-upWord-767290
result_data,2965,result-data-downWord-1845057
result_data,2966,result-data-special-653443
result_data,2967,result-data-upWord-256924
result_data,2968,result-data-downWord-3324843
result_data,2969,result-data-downWord-256924
result_data,2970,result-data-downWord-877423
result_data,2971,result-data-special-1351071
result_data,2972,result-data-normalWord-725035
